"","treeid","tree_id","location","stand","plotid","plot_id","growth","layer","onplot","x_m","y_m","dbh_mm","decay","species","sp_group_dist","sp_type","treetype","status","status_re","layer_re","growth_re","lat","lng","lord","date","date_re","SPCD","wood_density_gcm3_Forrester","wood_density_zanne_2009_gcm3","wood_density_gcm3","SLA_cm2g_mean"
"1832","ALB_LUM_003_1_077",64876,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,10.608,-4.643,81,-1,"Abies alba","Abies","coniferous","0",1,15,-1,-1,42.4937302462,20.043167319,"dead",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1833","ALB_LUM_003_1_078",64877,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,12,2,11.121,-5.417,157,-1,"Abies alba","Abies","coniferous","0",1,1,12,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1834","ALB_LUM_003_1_079",64878,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,10.583,-6.269,77,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1835","ALB_LUM_003_1_080",64879,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,11.29,-7.03,103,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1836","ALB_LUM_003_1_081",64880,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,11.821,-8.551,102,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1837","ALB_LUM_003_1_082",64881,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,12.315,-6.294,68,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1838","ALB_LUM_003_1_083",64882,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,12,2,13.2,-4.258,208,-1,"Abies alba","Abies","coniferous","0",1,1,12,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1839","ALB_LUM_003_1_084",64883,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,12,3,17.799,-3.499,179,-1,"Abies alba","Abies","coniferous","0",1,1,12,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1840","ALB_LUM_003_1_085",64884,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,15.717,2.357,65,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1841","ALB_LUM_003_1_086",64885,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,15.024,3.079,62,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1842","ALB_LUM_003_1_087",64886,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,14.775,5.071,80,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1843","ALB_LUM_003_1_088",64887,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,11.066,14.473,299,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1844","ALB_LUM_003_1_089",64888,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,13.057,13.985,100,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1845","ALB_LUM_003_1_091",64890,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,11.974,15.232,434,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1846","ALB_LUM_003_1_092",64891,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,11.157,16.994,84,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1847","ALB_LUM_003_1_093",64892,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,12.303,17.904,144,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1848","ALB_LUM_003_1_094",64893,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,11,3,5.962,19.642,300,-1,"Abies alba","Abies","coniferous","0",1,1,11,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1849","ALB_LUM_003_1_095",64894,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,5.665,20.824,145,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1850","ALB_LUM_003_1_096",64895,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,4.568,18.502,145,-1,"Abies alba","Abies","coniferous","0",1,2,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1851","ALB_LUM_003_1_098",64897,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,6.358,15.484,88,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1852","ALB_LUM_003_1_100",64899,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,5.951,15.395,447,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1853","ALB_LUM_003_1_101",64900,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,5.802,14.825,127,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1854","ALB_LUM_003_1_102",64901,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,12,2,7.371,12.559,209,-1,"Abies alba","Abies","coniferous","0",1,1,12,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1855","ALB_LUM_003_1_103",64902,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,1.133,21.533,76,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1856","ALB_LUM_003_1_104",64903,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,0.436,14.108,124,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1857","ALB_LUM_003_1_105",64904,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,12,2,-0.592,17.48,185,-1,"Abies alba","Abies","coniferous","0",1,1,12,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1858","ALB_LUM_003_1_106",64905,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,-0.541,17.976,112,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1859","ALB_LUM_003_1_107",64906,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,-1.343,17.801,318,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1860","ALB_LUM_003_1_108",64907,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,-1.808,19.636,110,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1861","ALB_LUM_003_1_109",64908,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,-3.838,21.129,68,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1862","ALB_LUM_003_1_110",64909,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-5.876,14.939,411,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1863","ALB_LUM_003_1_111",64910,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,12,3,-5.535,16.981,230,-1,"Abies alba","Abies","coniferous","0",1,1,12,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1864","ALB_LUM_003_1_113",64912,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,12,3,-5.414,18.361,246,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,10,-1,-1,42.4937302462,20.043167319,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1865","ALB_LUM_003_1_114",64913,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,-4.921,20.608,74,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1866","ALB_LUM_003_1_115",64914,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,-10.539,17.867,239,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1867","ALB_LUM_003_1_116",64915,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,13,3,-13.031,16.064,76,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1868","ALB_LUM_003_1_117",64916,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-8.234,14.762,236,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1869","ALB_LUM_003_1_118",64917,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,12,2,-7.551,13.612,180,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1870","ALB_LUM_003_1_119",64918,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,-12.104,10.379,101,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1871","ALB_LUM_003_1_120",64919,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,-13.648,11.355,98,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1872","ALB_LUM_003_1_121",64920,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,-16.914,12.49,467,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1873","ALB_LUM_003_1_122",64921,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-8.913,-3.345,326,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1874","ALB_LUM_003_1_124",64923,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-10.058,-4.174,299,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1875","ALB_LUM_003_1_125",64924,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-12.662,-6.427,332,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1876","ALB_LUM_003_1_126",64925,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-14.588,-2.775,393,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1877","ALB_LUM_003_1_127",64926,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-15.182,-7.692,459,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1878","ALB_LUM_003_1_128",64927,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-10.609,-11.533,624,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1879","ALB_LUM_003_1_129",64928,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-6.095,-7.966,330,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1880","ALB_LUM_003_1_130",64929,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-4.778,-10.46,394,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1881","ALB_LUM_003_1_131",64930,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-17.102,2.407,271,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1882","ALB_LUM_003_1_132",64931,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-12.398,7.534,435,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1883","ALB_LUM_003_1_133",64932,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-14.901,6.605,315,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,11,-1,-1,42.4937302462,20.043167319,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1884","ALB_LUM_003_1_134",64933,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,-16.039,8.066,68,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1885","ALB_LUM_003_1_135",64934,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,-17.531,9.576,202,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1886","ALB_LUM_003_1_136",64935,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,-18.988,10.207,246,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1887","ALB_LUM_003_1_138",64937,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,-20.667,-2.55,378,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1888","ALB_LUM_003_1_139",64938,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,-10.98,-6.979,69,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1889","ALB_LUM_003_1_140",64939,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,-12.973,-11.972,72,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1890","ALB_LUM_003_1_141",64940,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,-13.091,-16.617,127,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1891","ALB_LUM_003_1_142",64941,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,-9.208,-18.106,66,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1892","ALB_LUM_003_1_143",64942,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,-10.183,-18.504,91,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1893","ALB_LUM_003_1_144",64943,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,-9.914,-18.748,600,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1894","ALB_LUM_003_1_145",64944,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,-6.156,-17.374,354,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1895","ALB_LUM_003_1_146",64945,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,-5.575,-19.133,291,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1896","ALB_LUM_003_1_147",64946,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,-4.475,-18.992,95,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1897","ALB_LUM_003_1_148",64947,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,-4.037,-20.829,71,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1898","ALB_LUM_003_1_149",64948,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,12,2,-3.721,-13.392,277,-1,"Abies alba","Abies","coniferous","0",1,1,12,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1899","ALB_LUM_003_1_150",64949,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-2.91,-15.957,293,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1900","ALB_LUM_003_1_151",64950,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,-0.55,-10.803,234,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1901","ALB_LUM_003_1_152",64951,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,0.121,-10.672,231,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1902","ALB_LUM_003_1_153",64952,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,0.149,-10.196,104,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1903","ALB_LUM_003_1_154",64953,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,0.095,-9.165,78,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1904","ALB_LUM_003_1_156",64955,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,1,-0.018,-7.086,79,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1905","ALB_LUM_003_1_157",64956,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,3.331,-12.458,388,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,13,-1,-1,42.4937302462,20.043167319,"dead",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1906","ALB_LUM_003_1_158",64957,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,1.889,-17.203,444,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1907","ALB_LUM_003_1_159",64958,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,0.328,-20.682,451,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1908","ALB_LUM_003_1_161",64960,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,4.828,-20.13,479,-1,"Abies alba","Abies","coniferous","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1909","ALB_LUM_003_1_163",64962,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,6.297,-13.719,313,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1910","ALB_LUM_003_1_164",64963,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,2,7.006,-10.579,951,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1911","ALB_LUM_003_1_165",64964,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,9.173,-16.975,531,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1912","ALB_LUM_003_1_167",64966,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,1,11,3,15.173,-10.681,375,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1913","ALB_LUM_003_1_168",64967,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,12,3,16.577,-10.814,234,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1914","ALB_LUM_003_1_169",64968,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,3,19.372,-9.542,105,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1915","ALB_LUM_003_1_170",64969,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_1",23,0,13,2,11.528,-10.218,101,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4937302462,20.043167319,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1916","ALB_LUM_003_2_001",64970,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_2",24,1,11,1,2.193,4.614,672,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,1,42.4930080797,20.0430909383,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1917","ALB_LUM_003_2_002",64971,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_2",24,1,11,1,4.937,5.259,461,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,11,0,42.4930080797,20.0430909383,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1918","ALB_LUM_003_2_003",64972,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_2",24,1,13,1,-3.136,2.233,123,-1,"Abies alba","Abies","coniferous","0",1,1,13,1,42.4930080797,20.0430909383,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1919","ALB_LUM_003_2_004",64973,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_2",24,1,13,1,-4.657,1.502,97,-1,"Abies alba","Abies","coniferous","0",1,1,13,1,42.4930080797,20.0430909383,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1920","ALB_LUM_003_2_005",64974,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_2",24,1,11,1,-5.689,2.487,383,-1,"Fagus sylvatica","Fagus","broadleaved","0",1,1,12,1,42.4930080797,20.0430909383,"live",2016,2021,"FAGSYL",0.58548,0.585,0.585,215.37
"1921","ALB_LUM_003_2_006",64975,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_2",24,0,13,1,-6.16,2.146,70,-1,"Abies alba","Abies","coniferous","0",1,1,13,0,42.4930080797,20.0430909383,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
"1922","ALB_LUM_003_2_010",64979,"Prokletije Mountains","Lumi i Gashit","ALB_LUM_003_2",24,1,13,1,-2.865,-6.883,70,-1,"Abies alba","Abies","coniferous","0",1,1,13,1,42.4930080797,20.0430909383,"live",2016,2021,"ABIALB",0.35301,0.353,0.353,90.84
